,date,tweet_text
195,2020-03-25 20:59:31,"USA had 10k+ cases in a SINGLE DAY yesterday, more than 5k in New York alone, instead of making it biggest news in… https://t.co/vhexgY4mgw"
196,2020-03-25 20:59:38,"Wash your two hands thoroughly with soap during this time to avoid corona from your family.
1- After coughing and s… https://t.co/QxGzylEK9v"
197,2020-03-25 21:06:19,"Our believes will never die.

#throwbackthursday #realityisdifferent #prayers #faith #indiafightscorona… https://t.co/Ydpip1F2I8"
198,2020-03-25 21:15:51,@RanaAyyub This is a difference between educated and muslim. Educated understands and muslims spits. Kahan Kashmir… https://t.co/KvFOCa6GA7
199,2020-03-25 21:20:40,"Corona COVID-19 Jung 
Jai Hind 🇮🇳🇮🇳 #COVID2019 #21daylockdown #ModiKiBatMano #PMModi #cmomaharashtra @abpmajhatv… https://t.co/YkRBesQS5A"
200,2020-03-25 21:21:56,"As a result of the lockdown, thousands, including daily wage labourers, street vendors &amp; those in the unorganised s… https://t.co/EUWCeORlS7"
201,2020-03-25 21:30:26,"@anjanaomkashyap https://t.co/4vXaWSjTn5

Kindly wTch this song on COVID - 19

TRISHA CREAT AWARENESS..... BY SONGB… https://t.co/f83k8lo3Pc"
202,2020-03-25 21:31:14,"Whenever, u feel that ""I can not stay at home, I can't do this or I must've to go out side.."" 
Please check once… https://t.co/rMkEoznjnf"
203,2020-03-25 21:33:20,"@RubikaLiyaquat https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer bars… https://t.co/h6GjBY312k"
204,2020-03-25 21:33:37,@Tejasvi_Surya @INCIndia modiji is busy fighting corona and this guy is busy searching content to entertain people🙏🤦
205,2020-03-25 21:34:16,"@ArvindKejriwal https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer bars… https://t.co/Dt6mjuCekn"
206,2020-03-25 21:36:08,We must make this country-wide. @PMOIndia @narendramodi @chennaicorp https://t.co/hWZt9rJHD3
207,2020-03-25 21:36:35,"@RajatSharmaLive

https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer ba… https://t.co/gNKxRF6VNN"
208,2020-03-25 21:37:12,"@narendramodi

https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer barsa… https://t.co/MQi9tpYPSP"
209,2020-03-25 21:37:28,"@narendramodi https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer barsao… https://t.co/NYhSTyLJCF"
210,2020-03-25 21:37:51,"@myogiadityanath https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer bar… https://t.co/Dq2BCEE7cU"
211,2020-03-25 21:38:34,I dont understand why they are so ill minded why are they so pathetic. Are all of them like that or there are any g… https://t.co/fO6kStw3Mk
212,2020-03-25 21:38:57,"@ZeeNewsHindi @sudhirchaudhary https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo… https://t.co/7xng5mLAuE"
213,2020-03-25 21:40:01,"@sardanarohit https://t.co/4vXaWSjTn5
Trisha trying to creat awareness by his song.........
Baharo senitizer barsao… https://t.co/G5Hkwrn9nd"
214,2020-03-25 21:40:18,"@SalmanNizami_ Shameful, the Corona virus should catch such Evil elements first!"
215,2020-03-25 21:41:46,"@ArvindKejriwal , Yes school cab be use for night shelter and food can be provided to them there by Van by governme… https://t.co/LdT61safBH"
216,2020-03-25 21:42:00,"@nytimes https://t.co/4vXaWSBueD
Trisha trying to creat awareness by his song.........
Baharo senitizer barsao Indi… https://t.co/b7el8MvwJk"
217,2020-03-25 21:43:17,"Let's sanitize the whole house by staying at home and defeating the corona, it's an epidemic and stay at home and f… https://t.co/BnCdeomk3g"
218,2020-03-25 21:51:42,"Kindly don't spread any rumors
India got its Corona updated Dashboard
This is the official website for CORONA updat… https://t.co/ACeiokLD7z"
219,2020-03-25 21:51:58,"Zionists' brains drained down to their nether regions!
Shouldst suffer ignominy unlike anything for this excess if… https://t.co/xzlFYZWlNc"
220,2020-03-25 21:54:56,"Neither is it racist nor wrong to call corona virus as the Chinese virus.
They have always indulged in the illegal… https://t.co/fh57QsUK7Z"
221,2020-03-25 21:59:06,"What's going on here?  

How can such nuisance go on right under the nose of govt officials. Aren't we all at risk… https://t.co/bV6vjjZHTp"
222,2020-03-25 22:00:45,After all the rules and regulations taken by GOVT. there is no responsibilty of some guys &amp; they think corona virus… https://t.co/CZ9bby8Gtr
223,2020-03-25 22:10:49,"I request @AndhraPradeshCM please increase the #Covid testing in #Andhrapradesh before surendding to #Corona 

Plea… https://t.co/axP4ATy1e7"
224,2020-03-25 22:12:56,"@Ashwini_Raje @IshitaYadav She can compose and sing on,
Baby doll mai 'corona di'.
@TheKanikakapoor"
225,2020-03-25 22:19:46,@NorbertElekes NO CORONA IN JAPAN?? EASTERN WORLD?
226,2020-03-25 22:30:53,"Absolutely, the Govt should have taken measures by cancelling the international flights in Feb 1st week itself and… https://t.co/Q5sNah9JWm"
227,2020-03-25 22:33:14,"@PMOIndia @HMOIndia @AmitShah @rajnathsingh Wht is happening, this wht when you try to please them by tagging minor… https://t.co/iOGWeV1vNr"
228,2020-03-25 22:34:13,@SP_Amreli To good job work so amreli and gujrat Police with all india police proud work to Corona.
229,2020-03-25 22:40:15,@amitmathur31 Pretty cool. Corona Virus 🦠 COVID-19 is actually cool
230,2020-03-25 22:42:20,People who are making the corona virus pandemic a political issue and pushing their agendas should be sent to solit… https://t.co/eGfY98SxDJ
231,2020-03-25 22:43:21,It’s a shame that scientists all over the globe 🌎 are unable to find a cure of Corona Virus 🦠 COVID-19 yet.
232,2020-03-25 22:48:07,"My Daughter #GauriBehere Has Made A Poster Regarding CORONA

 @NSaina https://t.co/bVUsA2Lgpe"
233,2020-03-25 22:48:20,@satyajeettambe It's called having #6ftlove for our fellow citizens. It is a good habit to adopt even after the cor… https://t.co/4JjNcaRVkG
234,2020-03-25 22:49:53,Just one question to China why the Corona Virus did not spread to the other parts of China? I know you guys have do… https://t.co/krOyhpfj2V
235,2020-03-25 22:51:35,Request for stringent action should taken against these policemen @DGPMaharashtra . https://t.co/SHFnWNUZQx
236,2020-03-25 22:53:32,"Human life should be saved at any cost, be it from corona or irrational police brutality! Help your citizens before… https://t.co/PpBb3wKBTW"
237,2020-03-25 22:54:58,"@TheTweetOfGod I hope indians get it, before corona reaches them!! https://t.co/SzTDzNYkcP"
238,2020-03-25 23:04:13,@bhim123 @narayan_1991 @MatthewDavidHa4 @mitchellvii @narendramodi See if corona will saw his deadly affect in your… https://t.co/bPBj1sQqcy
239,2020-03-25 23:15:33,"👇heart-wrenching 😰

#Lockdown21 #India #coronavirus https://t.co/aOclDO3STE"
240,2020-03-25 23:16:57,@DelhiPolice is corona test is free or chargable sir ? https://t.co/FURRsAtk1n
241,2020-03-25 23:24:52,@narendramodi @AmitShah Many times I have thought how the enemy can get to you. Corona has bewildered people. Kanik… https://t.co/U10AzswkWF
242,2020-03-25 23:27:12,Send all to shelters working in Delhi for that purpose or provide list of all hungry Peoples to RSS head quarter  i… https://t.co/VHQofg361K
243,2020-03-25 23:29:00,Covaidiot award goes to yogi adityanath for adhering to modiji call for lakshman rekha .He risked his and lives of… https://t.co/lZRwkVRnKY
244,2020-03-25 23:49:14,"@KTRTRS @RaoKavitha ....Plz don't hunch someone is working on #Corona in TS.Plz monitor every time ,every situation… https://t.co/jV8ZW7Y1wz"
245,2020-03-25 23:52:41,On one side people are dying due to CORONA on other hand #corona has brought down the pollution levels drastically.… https://t.co/RIco6JS0Nz
246,2020-03-26 00:03:57,Lit would should depend on success of labour of these coming twenty days. https://t.co/i7xtwXn5Ga
247,2020-03-26 00:05:24,"Forget #Corona , this mayhem is soon going to be a LAW &amp; ORDER issue here in India 😷😷!!"
248,2020-03-26 00:13:28,Not in his hands.   And his return to white House has possibly become corona dependent. https://t.co/3MtnZicdNJ
249,2020-03-26 00:15:42,"Corona concern: Working in pharma industry, now work is going on with reduced manpower &amp; precautions. Staying away… https://t.co/kTOlOqrZy2"
250,2020-03-26 00:35:07,"@santoshspeed Looks police will more people than Corona, becos of their inefficiency to handle and judge"
251,2020-03-26 00:37:16,I hope we will break the chain of Corona. https://t.co/xQlTNmnlPl
252,2020-03-26 00:40:21,"#coronaupdate 
Morning update about corona.. stay safe and healthy! 

#india #indiafoghtscorona #lockdown2020 #lock… https://t.co/QQtNDVqbzH"
253,2020-03-26 00:43:10,China could control corona epidemic in 3 months that to when such ediots are not there. https://t.co/k7LbNO0ldK
254,2020-03-26 00:44:29,Best weapon to defeat invisible enemies Corona . Good morning be safe stay home https://t.co/av7nbuVtfe
255,2020-03-26 00:45:08,"Important:
See How @news24tvchannel Anchor Sakshi Joshi operate in corona Strict precaution in Studio, may help You… https://t.co/UFBmJTnbfG"
256,2020-03-26 00:45:45,"Stay say
Stay at home 
Fight corona
Stop corona"
257,2020-03-26 00:50:48,Dear sir can we do like that books about Corona virus awareness and Treatment information and delivery to everyone… https://t.co/KpPHt1gaX0
258,2020-03-26 00:52:15,"Corona Hackathon: IDF Vets, Birthright Alumni, and MIT Grads Battle Virus Together | United with Israel https://t.co/5yZla2P7h0"
259,2020-03-26 00:53:35,#Covid19Out fite from Corona to save India https://t.co/NFWsZbRRCW
260,2020-03-26 00:58:29,@CNBCTV18News Chutiya Modi MP MLS's gatherd in Vidhan sabha same time that time was Corona on India tour to mark wh… https://t.co/gYx5g0pA4S
261,2020-03-26 01:00:16,@IndiaMART Suggest same to bjp MP unit or they are par corona Super human sujetions r only for others
262,2020-03-26 01:01:42,"3 persons tested positive for #COVID19 in Goa.A 25-year-old man with travel history to Spain, a 29-year-old man wit… https://t.co/pJE2VhJuso"
263,2020-03-26 01:02:29,"SRFI Fitness Challenge - Day 9
Wall sit
Challenge your limits and Nominate your friends. #fitindia… https://t.co/8CInnPg9Fq"
264,2020-03-26 01:02:52,"Modi ji for yoga practice 
Done great job of marketing corona by 1.3 billion people in house restAddress media 8 pm… https://t.co/ckU5DgNq47"
265,2020-03-26 01:04:50,%age of deaths due to Corona Virus in India is around 2 % only even after 10 days. Also almost all who died are the… https://t.co/99SEScaln4
266,2020-03-26 01:09:21,Fuck corona virus.
267,2020-03-26 01:09:42,Recession is there everywhere. It is going to Last for 12vmonths. Subject they find a cure for corona. Less difficu… https://t.co/8brsYdnuYI
268,2020-03-26 01:10:21,@ZeeNews Normal death not Corona
269,2020-03-26 01:12:10,"Me: *wakes up*

PM: Karuna is the answer to Corona

Me: https://t.co/BUw19E2EqA"
270,2020-03-26 01:12:31,Here you go for official numbers of corona in India. https://t.co/kz0axR1UMF
271,2020-03-26 01:13:27,Requesting to Public if you find any symptoms kindly do contact Central Helpline Number: Toll free: 1075 or +91-11-… https://t.co/iktBLv26fD
272,2020-03-26 01:16:48,"My day starts with this 😭😭 
aage kya kya hoga https://t.co/ZyC9kkrGYy"
273,2020-03-26 01:17:11,"१५. Vamana-purana14/54: Do not touch another person's body unnecessarily, especially do not touch wet or oiled, or… https://t.co/rPO5PkolcJ"
274,2020-03-26 01:18:12,"13 Lakh Corona Cases. 
Will PM @NarendraModi Be Able To Handle??? 
Ashutosh  
https://t.co/n7TEzTPYNP"
275,2020-03-26 01:18:28,As corona virus is in 3rd stage and we will need more beds for isolation . My idea is to convert the trains in hosp… https://t.co/BfXjSxVhBV
276,2020-03-26 01:19:00,Cuba's Corona Response is putting other nations to shame! https://t.co/7jFWhSiRVD
277,2020-03-26 01:19:20,This amount in my bank and 300 rs in my pocket no food no money but stay home for 21 days after 21 days no Corona p… https://t.co/tzhGRnCYv7
278,2020-03-26 01:19:34,Fine - fighting the corona https://t.co/6qq0HWjVX0
279,2020-03-26 01:19:36,"@lerandomanon @raghu_madgula @kskiyer @Tejasvi_Surya @INCIndia @RahulGandhi All his warnimgs have come true. 
Be it… https://t.co/0ScQppHifQ"
280,2020-03-26 01:20:17,@RahulGandhi Every time u feel sad only because u haven't got  the chance to seat in our pm sir chair so u like jea… https://t.co/gzHawd0iU2
281,2020-03-26 01:20:34,"Time to Return to Our #OurGloriousSanatanSanskriti roots, Culture,Traditions &amp; Lifestyle!
Washing hands regularly ,… https://t.co/gz5NbanpTw"
282,2020-03-26 01:22:08,This is how the villages are blocking their roads after get to know about corona effect. So please understand each… https://t.co/kPO2mMzuTV
283,2020-03-26 01:23:06,"Maintaining physical hygeine, cleanliness and social distance is strictly followed since ages in Sanatan sanskriti.… https://t.co/Hrcgadhglj"
284,2020-03-26 01:24:38,Please suspend Mohalla clinics in the area of Corona EFFECTED areas of Delhi @ArvindKejriwal deploy staff to other… https://t.co/6eCzQbXO6f
285,2020-03-26 01:24:50,@MumbaiPolice vegetable vendors bring their goods in omni taxi are cramming together 4 to 5 people along with drive… https://t.co/r5p0npG3Fz
286,2020-03-26 01:26:07,Please provide a solution..@dpradhanbjp @IndianOilcl @PMOIndia https://t.co/MabvDYx68k
287,2020-03-26 01:27:30,During lockdown don't stay out ...stay in your home .Be safe from corona virus
288,2020-03-26 01:29:24,"Social distancing applies not just physically but also staying mentally away from stress, anxiety, irrelevant news… https://t.co/8fy4vLoUpT"
289,2020-03-26 01:29:26,The real benefit of reservation has been taken by you and your family... That's why this situation https://t.co/X1ye9wrDVa
290,2020-03-26 01:30:15,"Today Corona Virus worldwide🌍  Updates! 

26/3/2020.   6:30 AM

#cronavirusupdate
#IndiaFightsCorona… https://t.co/JGoNPj2nN5"
291,2020-03-26 01:30:21,@ArvindKejriwal Sir...does corona exempt ppl going out for rations
292,2020-03-26 01:30:53,"@eastcoastrail https://t.co/8527Y20YFY
A Good Idea Given by @SrBachchan that train coach can be developed by a spec… https://t.co/zWky1dakPt"
293,2020-03-26 01:36:48,These charts show exactly why social distancing is so important to stop coronavirus as soon as possible. Read more:… https://t.co/Jx3hHbdmGx
294,2020-03-26 01:38:29,Hello friends today i request today my painting for fight corona virus don't blame others and improve yourself 🙏🙏 https://t.co/KdmoO6VLCM
295,2020-03-26 01:38:48,Bhakt are always correct. They can also cure corona with cow urine so you can understand. https://t.co/j3JcgJMSxo
296,2020-03-26 01:39:39,@Swamy39 Hello friends today i request today my painting for fight corona virus don't blame others and improve your… https://t.co/ChGpa0uXWP
297,2020-03-26 01:40:21,@KatrinaKaif_INA @katrinakaif @isakaif Hello friends today i request today my painting for fight corona virus don't… https://t.co/igaqftwpdO
298,2020-03-26 01:40:58,@AmitShah As corona virus is in 3rd stage and we will need more beds for isolation . My idea is to convert the trai… https://t.co/yKlFnY2l9y
299,2020-03-26 01:41:02,China has created corona and spread it- either intentionally or unintentionally- that is the truth. And Indian left… https://t.co/eUp8CZEvFW
300,2020-03-26 01:42:50,@nsitharaman  in this critical time US is planning to declared revival package to compensate for Corona impact on E… https://t.co/CrgbL2iWgW
301,2020-03-26 01:43:13,@Gujar_Hemant_ @GujarJyoti I have decided to eat only two-course meals along with one 150-ml yoghurt for next 20 days to defeat Corona demon
302,2020-03-26 01:44:37,While the entire country is infected with the corona virus and many people are dying every day. Rising Youth Founda… https://t.co/pOzde3FVFy
303,2020-03-26 01:44:40,"Make in China spread by China , China sent team of doctors to Italy , show change in behaviour of China , we have s… https://t.co/C4drsg543H"
304,2020-03-26 01:44:43,@AmitShahOffice As corona virus is in 3rd stage and we will need more beds for isolation . My idea is to convert th… https://t.co/lDUnqCOsIt
305,2020-03-26 01:44:52,@narendramodi @MamataOfficial @PMOIndia @jaybtn @mygovindia @manogyaloiwal @narendramodi @MamataOfficial @PMOIndia… https://t.co/VAz76HyGfz
306,2020-03-26 01:45:55,@priyankachopra @DrTedros @katebosworth @mindykaling @nickjonas @ParineetiChopra @SrBachchan Hello friends today i… https://t.co/ZABjnkPwMS
307,2020-03-26 01:45:57,"#Day2 

Knowing is not enough; we must apply...

#stayhome #staysafe 

#corona #indiagives #21daylockdown… https://t.co/ENuIJhmU2b"
308,2020-03-26 01:46:03,@PiyushGoyal As corona virus is in 3rd stage and we will need more beds for isolation . My idea is to convert the t… https://t.co/R1Gz3vOhrD
309,2020-03-26 01:46:12,@AmitShah @narendramodi Hello friends today i request today my painting for fight corona virus don't blame others a… https://t.co/uHD4EfDI3i
310,2020-03-26 01:47:15,Hello friends today i request today my painting for fight corona virus don't blame others and improve yourself… https://t.co/NexnjOgsvA
311,2020-03-26 01:47:47,"The central govt.budget to fight CORONA is 15000 Crores,while Kerala govt. that of is 20000 Crores."
312,2020-03-26 01:47:55,"The child crying 
""Papa do not go out of home, outside is Corona.""

Papa is a police officer.
.
@CPMumbaiPolice… https://t.co/Uz0xai5uDR"
313,2020-03-26 01:49:57,"With only 2% deaths due to Corona virus and hardly any deaths among secondary patients, India is much less disturbe… https://t.co/q1LwjwQ5Pm"
314,2020-03-26 01:51:08,The corona Virus travelled from Wuhan to the entire world but it did not reached Beijing and Shanghai. infected peo… https://t.co/q2YcNWvWN0
315,2020-03-26 01:51:14,Hello friends today i request today my painting for fight corona virus don't blame others and improve yourself… https://t.co/W5b8Xx3gPB
316,2020-03-26 01:56:57,Here we go guys!!! Amen https://t.co/msRtd8qxNn
317,2020-03-26 01:57:53,Om GuruDev 🙏🙏 https://t.co/GbOPy6YaFN
318,2020-03-26 01:58:08,@PMOIndia India fight corona but how to fight against the people who are taking benefits of the lockdown. Selling g… https://t.co/X8LpPrnML4
319,2020-03-26 01:59:35,"@#Merciful_LordKabir
By true worship of Supreme God we can cure any disease either Cancer, corona Virus or anything… https://t.co/j7UDoSP9k5"
320,2020-03-26 01:59:48,Many of our top cricketers and Bollywood stars make millions and millions dollars a year. But not many will contrib… https://t.co/vxFHx2TNpI
321,2020-03-26 02:00:15,No need to panic for daily needs. Shops are open at designated timings... #NoRushForDailyNeeds Maintaining social d… https://t.co/jGS9ywGIj7
322,2020-03-26 02:03:19,"Providing 3D printed ventilator splitters, venturimeters, faceshields, resporatory valves to hospitals in Mumbai. P… https://t.co/6ha8fYr4Tm"
323,2020-03-26 02:03:30,@PMOIndia . Sir  words are insufficient to appreciate ur efforts for controlling CORONA .Unless use of  petrol pump… https://t.co/mYH0ZnnkbB
324,2020-03-26 02:03:49,Hope for better times https://t.co/3MriN0aFU4
325,2020-03-26 02:04:00,"@narendramodi
@vijayrupanibjp
Hon'ble Prime Minister
Gujarat State Chief Minister

I am a Gujarati middle class man… https://t.co/CzGtXtfUKt"
326,2020-03-26 02:04:09,For the macho young men and women who think themselves immune to #ChineseVirus https://t.co/jKz5Eq200D
327,2020-03-26 02:06:40,"Today this is more important than anything else to know, how to get rid of corona virus. Am I right? 
https://t.co/1Zo8HTVvSb"
328,2020-03-26 02:07:49,"Shame shame Udit Raj.! Looking all this, how you eat and live PRINCELY. Instead on twitter, you are quite well off… https://t.co/j9dZUO9izD"
329,2020-03-26 02:07:51,"Hindus, believe in nonviolence, or ahinsa 
According to some statistics, 95% of former meateaters report that a swi… https://t.co/XHr3YjPNHy"
330,2020-03-26 02:08:32,@ShamikaRavi @WHO @narendramodi @NITIAayog @PMOIndia @drharshvardhan That is mostly due to inverse relationship wit… https://t.co/OBbckA3Ncd
331,2020-03-26 02:08:41,"#macron20h thirsdsy
Corona is as great diseas for
Human body https://t.co/iJBjgdywep"
332,2020-03-26 02:09:55,"#OurGloriousSanatanSanskriti the word namaste means, “I bow to you”, acknowledging the presence of divinity in all… https://t.co/7c65bNBZwn"
333,2020-03-26 02:09:58,Corona virus se bachne ka idea#Handwashing https://t.co/1lZgUPFiFi
334,2020-03-26 02:10:18,"Finally India got its Corona Dashboard

No more spreading Rumors. This is the official website for CORONA updates.… https://t.co/qTXc6xcikR"
335,2020-03-26 02:11:27,Very nice step thankyou https://t.co/0Zu52lzu5k
336,2020-03-26 02:12:50,Respected pm sir. You are requested to send all the government or private hospital opethermic assistants to the vil… https://t.co/oUZeyrD5Fs
337,2020-03-26 02:14:03,Respected pm sir. You are requested to send all the government or private hospital opethermic assistants to the vil… https://t.co/R9IspdepAm
338,2020-03-26 02:14:06,@BhatiaCrish Corona... a far better choice!
339,2020-03-26 02:14:41,@narendramodi we are enjoying corona holiday https://t.co/vf1WtspI61
340,2020-03-26 02:15:30,Respected pm sir. You are requested to send all the government or private hospital opethermic assistants to the vil… https://t.co/VACFSJSXsb
341,2020-03-26 02:17:42,The govt is more capable than your Government https://t.co/KFCfxI97LG
342,2020-03-26 02:19:28,@TelanganaDGP @KTRTRS @hydcitypolice @cyberabadpolice @RachakondaCop @Grofers @Milkbasket @bigbasket @Zomato… https://t.co/0eWyUjlkpY
343,2020-03-26 02:19:33,Don't take advantage and kept politics aside https://t.co/KFCfxI97LG
344,2020-03-26 02:21:07,100% true https://t.co/9SVTNjloWV
345,2020-03-26 02:21:26,my suggestion for corona virus. all paicent  of corona virus admited in selected hospital of all india like army ho… https://t.co/4C9EG1iSP0
346,2020-03-26 02:21:52,"@narendramodi @PMOIndia  For CORONA, hot water treatment before santization  and cleaning the utensils of kitchen a… https://t.co/Y3oqUxwadC"
347,2020-03-26 02:22:40,Do Meditation With Pranayama it will increase willpower and give inner strength to body which helps body to against… https://t.co/er3WSWdQPt
348,2020-03-26 02:23:01,@Ontisalaga4 @jamewils What is your problem man? James Sir has lots of info on Corona so is it wrong to learn more abt it?
349,2020-03-26 02:23:18,Very good read https://t.co/2RKb47W2bc
350,2020-03-26 02:23:27,"@PMOIndia @narendramodi Namaste Pradhan Mantri Ji, please see Sketch by my 11 yr old niece Lavanya Malviya depictin… https://t.co/wc9gJ80Swj"
351,2020-03-26 02:25:10,"In After Corona era, humans will hopefully learn to appreciate smaller joys. Even going out with Friends."
352,2020-03-26 02:25:47,Together we can defeat Corona but maintain Social distancing with Lock down for 21 days stay at home show your unit… https://t.co/LIcVpDq3xi
353,2020-03-26 02:26:33,"To  Avoid CORONA...
#StayHomeStaySafe...🙏🙏🙏🙏 https://t.co/vq0Q4e1EQK"
354,2020-03-26 02:27:07,The police charge to prevent Corona.. https://t.co/cnWDY9rvOu
355,2020-03-26 02:28:54,"@harish2you Finally India got its Corona Dashboard

No more spreading Rumors. This is the official website for CORO… https://t.co/9WJtMROQal"
356,2020-03-26 02:29:27,"Good morning all,here is time to stay at home for 21 days for Corona virus to save ourselves &amp;our Nation  but at ho… https://t.co/ckOJwuRqhY"
357,2020-03-26 02:29:33,@KiritKalsariya @imyogihind @JainKiran6 @GarimaSinghBJP @Real_Anuj @kushwahPooja19 @YagnikNikitaben… https://t.co/QEtVuFOLY6
358,2020-03-26 02:31:07,"Had you been in China, this would have been your last tweet https://t.co/Be8zB8UcKX"
359,2020-03-26 02:31:14,@DMSundargarh District administration believes that these plant workers will not have Corona. The owners will work… https://t.co/Hf4TLIgYvV
360,2020-03-26 02:31:29,@BhumiChoudhary_ Sant Shri Asharamji Bapu says chanting 'Omkar Mantra' is very powerful. All should chant Om by thr… https://t.co/YKcs74OOh2
361,2020-03-26 02:31:41,Yea? Where were you ?? In Mars ??? https://t.co/y7SSOEMiir
362,2020-03-26 02:31:49,Day and night sanitation works are going on with added efforts by our dedicated staff at Imphal City and other dist… https://t.co/kxDIl1izlQ
363,2020-03-26 02:31:50,"@cnni Awesome isn't it
 The corona virus has spread from Wuhan city of China to 200 countries all over the world bu… https://t.co/rwfiuV2giu"
364,2020-03-26 02:32:18,"Funny if no one other than pmo takes this seriously and needs their intervention in such serious times.
That's what… https://t.co/pn3XARahJc"
365,2020-03-26 02:32:55,"@realDonaldTrump Awesome isn't it
 The corona virus has spread from Wuhan city of China to 200 countries all over t… https://t.co/LClQD8peJt"
366,2020-03-26 02:32:56,The last date for #PMVayaVandanaYojana842  is 31st March. Is there any proposal to extend the last date in view of… https://t.co/GGwxh2SzFH
367,2020-03-26 02:34:18,Unfortunately entire BJP is filled with such people. https://t.co/xvyxMH8nBK
368,2020-03-26 02:34:24,"When India battles #Corona, Shaheen Bagh protesters more bothered about their agitation.
Write to SC.
Seek probe in… https://t.co/vnGiNd36js"
369,2020-03-26 02:35:03,Mockery of Lockdown by CM https://t.co/U5xQi5SCNa
370,2020-03-26 02:35:30,Ask them not to move out. Be where they're and fight like a warrior against Corona @Shubhrastha @KapilMishra_IND https://t.co/Uz6UcdlnP9
371,2020-03-26 02:36:24,"@DrSanjeevChugh1 @Aryavrta १५. Vamana-purana14/54: Do not touch another person's body unnecessarily, especially do… https://t.co/2FhwbQbSn5"
372,2020-03-26 02:37:10,@PMOIndia @ArvindKejriwal @uddhavthackeray @RajSampark @ImranKhanPTI make the testing charges free for corona. This… https://t.co/96oz2XKmQb
373,2020-03-26 02:38:40,The govt. of Kerala is providing food and shelter to all those who are homeless &amp; are on the streets. They are bein… https://t.co/3NBzmcesHJ
374,2020-03-26 02:39:05,Hear our CM. Kerala is not only well equipped to fight Corona but started planning how the families will bring back… https://t.co/zJwc2CMMFg
375,2020-03-26 02:39:48,Seriously! https://t.co/DQbexa2YLn
376,2020-03-26 02:41:13,"@FelixRuth12 We don't have any medicine for corona yet.
We are fighting it out through isolation"
377,2020-03-26 02:41:35,ODF shall be seriously implemented. Right now it is mostly implemented making it a paperwork. Now people from metro… https://t.co/OOPBsclvwA
378,2020-03-26 02:41:52,"@21Bpgupta @santoshspeed I choose corona viruse
There are chances to get recover with good immune system and diet.… https://t.co/4dFp6aKrDu"
379,2020-03-26 02:42:21,@LillyMaryPinto @sri9011 That is how any law-disobedient crowd should be dealt with! Corona virus or any other pand… https://t.co/c7tiC3UGor
380,2020-03-26 02:42:37,Barbaric.  Treating him like a criminal. https://t.co/sQWD8zAVeQ
381,2020-03-26 02:43:24,"@IOBIndia https://t.co/aFUmVWPIfv
One of your RM is abusing the instructions of Govt of India and despite the Coron… https://t.co/68tGmgtqLo"
382,2020-03-26 02:43:24,I don't believe this. It's Mr gogoi the former cji https://t.co/xdMIJgsJjY
383,2020-03-26 02:43:28,"The Coronavirus is not discriminating between people, so why are we?@narendramodi please issue strict orders agains… https://t.co/mGlJTa30V6"
384,2020-03-26 02:46:14,"Time to Return to #OurGloriousSanatanSanskriti roots, Culture, Traditions &amp; Lifestyle! Wash hands regularly, adopt… https://t.co/GXAiHZw9CT"
385,2020-03-26 02:46:51,excellent innovation https://t.co/KJOrNtCcsc
386,2020-03-26 02:47:00,"CHINA must be dragged into International Court and stripped of its VETO power in the UN
 'Crime against humanity'
C… https://t.co/LBckRlMsGs"
387,2020-03-26 02:47:22,@PMOIndia @AmitShah while we are taking pride in evacuating Indian from abroad at the same time we left hundreds of… https://t.co/iWre1nU3hl
388,2020-03-26 02:47:45,@Atheist_Krishna Corona-Peopla of India-Modi Ji
389,2020-03-26 02:48:52,"@pmo @drharshvardhan @BiharCMOffice @BiharHealthDept @abpnewshindi
Ward no. 35 .Some of labours are coming from the… https://t.co/cJYCDZvQRC"
390,2020-03-26 02:49:30,@tavleen_singh Sinking economy will bring much devastation than corona and affect all
391,2020-03-26 02:49:54,"Can India Control Corona Virus Please Suggest your Answer?
#Lockdown21 #CoronaVillains #COVID2019 #21daylockdown… https://t.co/Oq1O6GvE5k"
392,2020-03-26 02:50:02,"१५. Vamana-purana14/54: Do not touch another person's body unnecessarily, especially do not touch wet or oiled, or… https://t.co/xQ5pkxGlPe"
393,2020-03-26 02:50:44,@realDonaldTrump kindly presurize to strip china of its veto. they bought stocks worth millions when us annd uk mar… https://t.co/2hvm9tqQPU
394,2020-03-26 02:51:09,"@ImtiazMadmood Corona came from Quran as they say
So they won’t be harmed

Loan ? For what ?

 https://t.co/0Th0FOP8JG"
395,2020-03-26 02:51:48,"@PujaKalani @chitraaum १५. Vamana-purana14/54: Do not touch another person's body unnecessarily, especially do not… https://t.co/rLQpKRPlh6"
396,2020-03-26 02:52:23,"Those Golden Days🤍
.
.
.
.
#tiktok #corona #stayhome #staysafe #scorpio #scorpiolovers #citco #citco_chandiigarh… https://t.co/M46JHVfiLO"
